"Date","PPFD_Avg.1.","PPFD_Avg.2.","PPFD_Avg.3.","PPFD_Avg.4.","PPFD_Avg.5.","PPFD_Avg.6.","par.amb.mean","par.os.mean"
2019-09-11,403.067961805556,470.849829861111,496.059513888889,415.832694444444,413.850451388889,463.840142361111,15.3691026666667,16.5929044583333
2019-09-12,317.570761403509,385.804131944444,400.433965277778,344.676975694444,342.546600694444,377.48725,12.4512553451754,13.570980875
2019-09-13,390.30131358885,473.569569444444,500.095145833333,416.901579861111,412.269513888889,469.110927083333,15.2601810547329,16.6867955416667
2019-09-14,411.973881533101,480.931461805556,507.776197916667,431.067083333333,427.831295138889,474.806288194444,15.7753375783972,17.0372969166667
2019-09-15,416.993024390244,482.882833333333,508.661697916667,434.092385416667,430.359430555556,477.220708333333,15.8948779593496,17.107643
2019-09-16,208.405972222222,244.503854166667,259.381163194444,220.485725694444,217.253340277778,247.136371527778,8.07354820833333,8.69244891666667
2019-09-17,36.4915798611111,43.5061597222222,46.14621875,38.9117673611111,38.5127222222222,44.0677291666667,1.428864375,1.54276975
2019-09-18,112.425114583333,133.242975694444,139.310704861111,120.539065972222,117.294996527778,134.302472222222,4.368271,4.71711295833333
2019-09-19,274.63590625,315.309010416667,335.611916666667,278.657697916667,273.050590277778,315.920763888889,10.363287125,11.1549435
2019-09-20,345.556392361111,390.139920138889,407.227260416667,357.460993055556,348.086114583333,390.654454861111,13.0115635416667,13.8579380833333
2019-09-21,262.123986111111,309.729638888889,327.367864583333,270.811505226481,270.194673611111,308.57853125,10.0907662916667,10.8949081043844
2019-09-22,295.296205574913,356.707520833333,375.80571875,321.5520625,311.422694444444,358.624645833333,11.5841225502323,12.648783625
2019-09-23,368.456874125874,435.15225,457.07321875,396.435482638889,395.60815625,433.907104166667,14.3756656145105,15.4639314166667
2019-09-24,441.673421602787,535.200013888889,563.241805555556,481.202034722222,474.580181184669,529.643027777778,17.3507595667828,18.95572625
2019-09-25,449.498347222222,531.291336805556,559.039927083333,482.844371527778,475.016993031359,525.602215277778,17.4014106663763,18.878107625
2019-09-26,393.123742160279,477.342038194444,501.636732638889,422.060982638889,417.954819444444,475.701777777778,15.44136407259,16.8124770416667
2019-09-27,391.18691958042,472.879958333333,495.220111111111,424.975597222222,421.245770833333,469.227378472222,15.3799208266317,16.716908
2019-09-28,434.89078125,525.472892361111,553.756392361111,464.792527777778,459.706411149826,520.055020833333,16.9758265587979,18.52826175
2019-09-29,434.1983728223,521.530163194444,548.263739583333,463.270711805556,451.446756097561,518.785225694444,16.8531642553717,18.396775375
2019-09-30,233.921538194444,282.903888888889,297.835833333333,251.782690972222,249.936697916667,282.346569444444,9.19445766666667,9.99026895833333
2019-10-01,418.533440972222,497.746163194444,531.398753472222,447.113392361111,437.089600694444,497.753732638889,16.2405212916667,17.7150997083333
2019-10-02,463.60781184669,551.319131944444,581.302076388889,502.409211805556,495.053815972222,547.697621527778,18.0763109921603,19.6203650416667
2019-10-03,459.537965277778,545.992642361111,571.473208333333,491.808208333333,486.069694444444,542.978784722222,17.8630373333333,19.3112887083333
2019-10-04,406.906630434783,550.797555555556,576.132746527778,492.833190972222,486.718194444444,548.092079861111,17.3006028568841,19.4371619166667
2019-10-05,103.557114583333,129.092767361111,138.399732638889,114.219444444444,111.468107638889,130.887215277778,4.15094925,4.58054333333333
2019-10-06,288.324399305556,352.585753472222,375.479770833333,317.521128472222,307.917461805556,356.834895833333,11.4369210833333,12.5470398333333
2019-10-07,376.139090909091,476.644715277778,499.181989583333,420.037479166667,412.503442508711,475.935225694444,15.174933109347,16.7503702083333
2019-10-08,377.994666666667,485.410711805556,512.797916666667,430.665670138889,425.750677083333,486.770930555556,15.4861952916667,17.1464915833333
2019-10-09,456.859861111111,555.968538194444,584.845864583333,500.676100694444,495.403759581882,552.917163194444,18.0621694066492,19.6978860416667
2019-10-10,404.56125,491.297847222222,518.394451388889,444.075215277778,442.630361111111,492.837267361111,16.0803465416667,17.4452101666667
2019-10-11,225.902440972222,267.327659722222,287.690263888889,244.016666666667,239.759003472222,271.069590277778,8.84077241666667,9.58841508333333
2019-10-12,188.743916666667,213.987791666667,229.441784722222,200.200913194444,203.244590277778,217.988888888889,7.31972875,7.723565875
2019-10-13,448.673975609756,528.655673611111,559.033163194444,475.328920138889,476.458472222222,537.993024305556,17.5575056656504,18.7562130833333
2019-10-14,418.679107638889,508.960965277778,537.892753472222,456.062722222222,447.467305555556,510.531100694444,16.5201301666667,18.0349972916667
2019-10-15,486.394770318021,595.948670138889,626.339388888889,537.671618055556,529.846427083333,595.203274305556,19.3373336604829,21.119516125
2019-10-16,296.291475694444,363.99678125,383.717145833333,324.547895833333,318.975451388889,365.536902777778,11.7696459583333,12.867141875
2019-10-17,463.051753571429,606.290298611111,641.700149305556,540.633243055556,531.730522648084,608.572052083333,19.2402519396341,21.4634842916667
2019-10-18,489.928943859649,625.984388888889,664.0784375,558.496871527778,551.474267361111,626.30221875,20.0124651596491,22.182716375
2019-10-19,447.265785714286,605.814274305556,640.390486111111,537.937965277778,530.145100694444,606.76771875,19.0101432619048,21.4097127083333
2019-10-20,493.165246527778,631.052378472222,668.591458333333,559.074496527778,554.020774305556,632.238944444444,20.1530995833333,22.30462
2019-10-21,495.106059233449,629.736642361111,667.278274305556,556.876201388889,552.60640625,631.185048611111,20.1467701691347,22.2466934166667
2019-10-22,493.937236111111,634.460996527778,670.779965277778,563.724972222222,549.4063125,636.042024305556,20.152626875,22.4275912083333
2019-10-23,458.222536585366,601.191079861111,635.36075,517.572774305556,507.078590277778,603.24615625,18.8225673973577,21.04949525
2019-10-24,385.709663194444,511.157079861111,536.205836805556,432.692756944444,417.351611111111,509.061184027778,15.7454695,17.7606680833333
2019-10-25,381.477192982456,538.989858131488,565.469553633218,455.663584775087,435.269103806228,539.411532871972,16.2738939559279,18.7214759584775
2019-10-26,359.699569343066,546.234805555556,581.273319444444,476.045659722222,462.8584375,548.368371527778,16.4511165404501,19.2426454166667
2019-10-27,500.690853658537,647.952027777778,686.002270833333,520.626763888889,523.406857638889,648.983545138889,20.0769750772358,22.25497275
2019-10-28,373.98343902439,475.87271875,499.6180625,371.097309027778,383.093017482517,475.322336805556,14.7887855197496,16.1590570833333
2019-10-29,494.148181818182,622.025079861111,656.152298611111,518.592729166667,533.169635416667,622.071072916667,19.7926666818182,21.5612412916667
2019-10-30,375.5654375,481.555690972222,508.407697916667,415.252611111111,410.211909722222,484.267052083333,15.2405327916667,16.862592
2019-10-31,459.343392361111,590.310333333333,622.45375,505.811763888889,501.007618055556,592.555024305556,18.6348724166667,20.6229101666667
2019-11-01,456.017055749129,589.178399305556,621.28821875,501.876260416667,493.152368055556,591.069972222222,18.4828727523229,20.5481145416667
2019-11-02,380.0434375,501.821826388889,527.509840277778,428.045809027778,424.378350694444,503.587642361111,15.6961131666667,17.4885297083333
2019-11-03,276.46403125,373.085003472222,391.706274305556,319.472340277778,312.576135416667,377.020631944444,11.5927295833333,13.0111634166667
2019-11-04,479.517097222222,618.294482638889,647.91334375,539.396361111111,539.233246527778,622.441305555556,19.6942997916667,21.66725025
2019-11-05,305.608680555556,406.326180555556,435.893350694444,352.345416666667,345.483798611111,413.513302083333,12.775269375,14.334779375
2019-11-06,499.418287719298,691.343128472222,732.95615625,601.844038194444,592.622850174216,697.015760416667,21.4686827797222,24.313719875
2019-11-07,488.141485714286,679.258145833333,717.769111111111,582.972951388889,578.553291666667,680.807482638889,20.9700271202381,23.7600025
2019-11-08,463.353873646209,687.505652777778,725.381260416667,591.138795138889,584.945208333333,688.794579861111,20.8451239420878,24.0483085
2019-11-09,511.508098591549,684.703006944444,723.049131944444,591.097197916667,586.283986062718,686.603222222222,21.4127436825179,23.9861920416667
2019-11-10,502.386524305556,679.704125,709.889930555556,578.906802083333,575.74815625,679.182663194444,21.087808125,23.6220102916667
2019-11-11,505.791309027778,656.574909722222,691.749079861111,562.98840625,559.719795138889,657.8534375,20.6803745,22.93574875
2019-11-12,445.464248201439,644.981760416667,675.339447916667,551.460736111111,546.409682926829,645.998861111111,19.6544735068725,22.4613833333333
2019-11-13,532.738087108014,711.882857638889,747.655920138889,607.637993055556,600.689041666667,714.083097222222,22.1701227119628,24.80612125
2019-11-14,432.347356643357,604.939510416667,627.911694444444,505.157444444444,502.52321875,604.782670138889,18.4758389463869,20.8561037916667
2019-11-15,484.947498233216,688.123739583333,720.218756944444,582.336614583333,575.147256944444,690.300684027778,21.0047452704653,23.8881493333333
2019-11-16,464.557710801394,630.675277777778,665.164027777778,540.233833333333,533.688482638889,636.946423611111,19.6223114046167,22.0328776666667
2019-11-17,301.416205574913,426.578690972222,450.598072916667,358.460493055556,355.879010416667,432.326038194444,13.0754550502323,14.8276470833333
2019-11-18,361.22309375,500.373170138889,525.446427083333,420.929388888889,418.931517361111,504.846128472222,15.420008875,17.3609878333333
2019-11-19,499.547674825175,689.151048611111,725.91934375,587.676486111111,582.076423611111,700.3504375,21.3836944312354,24.0329625416667
2019-11-20,426.569232638889,581.362618055556,621.574618055556,494.384527777778,489.717638888889,591.154760416667,18.0892995833333,20.3678611666667
2019-11-21,291.371041666667,397.128145833333,414.19340625,331.490680555556,328.904388888889,399.380190972222,12.2358674583333,13.7137467916667
2019-11-22,238.672763888889,326.167982638889,339.252722222222,272.424753472222,269.404625,329.134305555556,10.0465403333333,11.2541455
2019-11-23,103.943423611111,150.555597222222,158.220725694444,125.354649305556,124.736253472222,142.234072916667,4.450965,5.20957166666667
2019-11-24,220.778125,329.641625,347.190854166667,281.172631944444,267.22896875,314.250208333333,9.627087625,11.4960613333333
2019-11-25,311.979732638889,434.565090277778,450.308434027778,369.557253472222,354.725145833333,427.893888888889,13.1351852083333,15.0531693333333
2019-11-26,353.698461538462,507.259729166667,525.433472222222,421.55003125,421.166482638889,502.631947916667,15.3299627051282,17.4509187916667
2019-11-27,519.252010416667,715.197736111111,749.677006944444,605.701440972222,608.836274305556,710.249975694444,22.060059125,24.8469142083333
2019-11-28,465.803833333333,625.315961805556,647.160454861111,526.462347222222,526.519229166667,620.53746875,19.354326375,21.5872651666667
2019-11-29,430.303798611111,567.325493055556,594.262107638889,482.459579861111,477.566559027778,563.725364583333,17.6591486666667,19.7285661666667
2019-11-30,206.36978125,277.273628472222,290.661215277778,238.359003472222,234.207902777778,277.774447916667,8.62022558333333,9.67552616666667
2019-12-01,351.537638888889,497.664927083333,527.540947916667,420.320322916667,414.668072916667,494.173232638889,15.1245473333333,17.346314375
2019-12-02,377.521466192171,574.87540625,605.411121527778,491.514170138889,473.014306620209,571.101559027778,17.0596479820819,20.061608375
2019-12-03,512.2875,738.107993055556,774.31775,622.688930555556,617.759527777778,732.546684027778,22.3511245416667,25.6213760833333
2019-12-04,543.648271777004,741.783631944444,775.904805555556,623.524756944444,619.094756944444,734.837697916667,22.7709687196574,25.6945583333333
2019-12-05,502.189205574913,716.742837370242,750.061809688581,603.311429065744,598.444487889273,712.101339100346,21.7528203907744,24.8413929134948
2019-12-06,333.580673611111,481.7949375,501.769277777778,411.109822916667,404.325375,483.042222222222,14.65137925,16.7360884583333
2019-12-07,266.677211805556,370.335802083333,383.154076388889,303.884131944444,302.574805555556,365.935909722222,11.222255125,12.688488125
2019-12-08,282.672860627178,390.250527777778,408.539336805556,321.695836805556,317.503194444444,387.804638888889,11.8557683275261,13.4458284166667
2019-12-09,269.965479166667,374.548097222222,389.095423611111,306.484263888889,303.957121527778,371.774149305556,11.348361,12.8415334166667
2019-12-10,272.798236111111,388.600097222222,398.437777777778,313.530100694444,310.092444444444,381.872753472222,11.5771612083333,13.2068157083333
2019-12-11,298.134173611111,432.725833333333,448.595645833333,346.999940972222,339.390484320558,426.460701388889,12.7678243118467,14.7398570416667
2019-12-12,293.869333333333,423.319270833333,437.750645833333,343.800986111111,336.995003472222,417.914329861111,12.585344,14.4584508333333
2019-12-13,297.749371527778,417.486763888889,435.586920138889,345.368579861111,340.060736111111,415.213409722222,12.6362822083333,14.3813071666667
2019-12-14,359.618777777778,502.295392361111,518.130520833333,411.020579861111,407.578121527778,497.409510416667,15.1752769166667,17.1773579166667
2019-12-15,310.152847222222,433.696704861111,448.546611111111,357.486899305556,352.074159722222,431.558298611111,13.1254236666667,14.8767625833333
2019-12-16,298.735100694444,420.641048611111,434.594,345.342239583333,339.320635416667,418.3023125,12.6762965833333,14.4069274583333
2019-12-17,453.208190972222,653.094152777778,678.189,534.281024305556,531.896239583333,652.227611111111,19.6479845,22.386770125
2019-12-18,408.796547038328,567.539034722222,587.605152777778,473.332315972222,466.372399305556,564.180274305556,17.2721906477933,19.5417180416667
2019-12-19,216.226836805556,297.032864583333,304.4055625,244.1739375,240.397625,291.989517361111,8.98336775,10.147348375
2019-12-20,369.320701388889,523.775927083333,545.366364583333,427.700659722222,422.035559027778,520.469489583333,15.741909,17.9621154166667
2019-12-21,206.37575,291.593961805556,298.76696875,241.911666666667,242.610392361111,291.1000625,8.88103445833334,9.98727116666667
2019-12-22,122.959503472222,179.7480625,189.600215277778,149.638083333333,145.060472222222,181.294121527778,5.39176916666667,6.22783633333333
2019-12-23,254.574423611111,377.906114583333,402.09046875,313.943083333333,307.892256944444,382.187163194444,11.335846125,13.127276
2019-12-24,217.714663194444,328.680513888889,346.533364583333,270.371927083333,268.797861111111,331.941493055556,9.82144820833333,11.3470296666667
2019-12-25,370.475496527778,558.737229166667,588.695149305556,456.567131944444,455.389510416667,562.312197916667,16.6581264583333,19.247994125
2019-12-26,404.786767361111,594.566541666667,620.4551875,482.514809027778,483.623284722222,595.902947916667,17.811756,20.3704384583333
2019-12-27,439.224704861111,631.921986111111,662.037663194444,516.227493055556,519.199145833333,633.122743055556,19.098559125,21.7222457083333
2019-12-28,452.928473867596,642.076975694444,665.188739583333,525.145829861111,528.97303125,640.772878472222,19.4720926030778,21.9889385416667
2019-12-29,203.603131944444,293.494614583333,302.198802083333,236.883243055556,238.360041666667,289.842725694444,8.78167079166667,9.99091991666667
2019-12-30,267.819329861111,388.197017361111,400.592152777778,313.868798611111,315.690017361111,384.496791666667,11.6160736666667,13.231895625
2019-12-31,418.177996527778,595.391052083333,616.969204861111,482.77059375,484.908548611111,590.886180555556,17.9276727083333,20.3415702083333
2020-01-01,409.462253472222,601.789024305556,632.430927083333,482.979388888889,485.019256944444,604.902215277778,17.9926047083333,20.6063920833333
2020-01-02,284.853836805556,443.533527777778,471.436760416667,361.336565972222,359.829763888889,450.310520833333,13.1399294583333,15.31568225
2020-01-03,408.514336805556,623.936756944444,657.157590277778,500.711232638889,501.96390625,630.334989583333,18.4897587916667,21.3816669583333
2020-01-04,397.046861111111,580.603864583333,599.975246527778,463.731333333333,465.3739375,584.515791666667,17.3632390833333,19.7317253333333
2020-01-05,335.148572916667,480.147795138889,501.261121527778,379.746579861111,379.015621527778,484.428423611111,14.3831114166667,16.3338659583333
2020-01-06,150.629767361111,220.988038194444,231.867934027778,178.640541666667,177.851940972222,224.227899305556,6.63251529166667,7.57795816666667
2020-01-07,236.917631944444,327.86465625,345.386454861111,280.353715277778,281.610190972222,327.30746875,10.1500235,11.4432579166667
2020-01-08,159.0525,220.948923611111,232.286677083333,190.252072916667,187.520881944444,220.9473125,6.81024833333333,7.72185208333333
2020-01-09,119.7650625,168.741864583333,177.230041666667,142.439770833333,140.866625,168.480767361111,5.14934945833333,5.860940125
2020-01-10,432.084017361111,611.362079861111,637.738059027778,515.468506944444,516.466423611111,604.306680555556,18.6342854583333,21.17482375
2020-01-11,110.130565972222,142.341534722222,156.424913194444,131.276385416667,130.104309027778,142.194958333333,4.589158,5.160514
2020-01-12,130.348520833333,171.111659722222,179.750364583333,153.373524305556,154.624357638889,165.213447916667,5.40223591666667,6.05082658333333
2020-01-13,311.392864583333,431.431736111111,454.587326388889,374.600215277778,371.040048611111,425.721871527778,13.2978574166667,15.1274313333333
2020-01-14,434.562675958188,598.41159375,626.078163194444,506.779107638889,509.720038194444,592.253097222222,18.4384297364983,20.775226375
2020-01-15,349.493260416667,481.287319444444,501.531197916667,407.722149305556,407.850295138889,477.157850694444,14.814016875,16.686488
2020-01-16,170.549201388889,244.139385416667,257.783895833333,211.738125,209.361458333333,243.601434027778,7.482145125,8.563936875
2020-01-17,104.197416666667,146.723923611111,156.397767361111,126.651458333333,124.902767361111,145.267690972222,4.4924145,5.15727779166667
2020-01-18,175.10334375,246.1130625,259.414013888889,212.341413194444,207.259753472222,247.672909722222,7.56043208333333,8.614421875
2020-01-19,166.813597222222,234.946020833333,247.98903125,210.033444444444,197.036770833333,232.3941875,7.15493466666667,8.31562195833333
2020-01-20,318.46134375,471.943135416667,494.775760416667,418.9696875,403.518503472222,470.554472222222,14.3104118333333,16.628263
2020-01-21,445.755797909408,658.769496527778,683.145427083333,562.000510416667,553.805642361111,653.890982638889,19.8414290749129,22.8469852083333
2020-01-22,490.509944055944,685.751673611111,713.967065972222,580.809600694444,572.918611111111,682.127583333333,20.9466736620047,23.7663400833333
2020-01-23,330.82143006993,507.822541666667,521.6906875,421.593152777778,420.490659722222,503.4098125,15.0566628275058,17.4132765833333
2020-01-24,217.532392361111,354.726930555556,375.702503472222,304.166760416667,299.902579861111,354.87134375,10.4676757916667,12.4151543333333
2020-01-25,219.635024305556,351.645447916667,373.607131944444,301.352645833333,299.445072916667,350.748986111111,10.437949,12.3192627083333
2020-01-26,362.151635416667,571.628586805556,600.086909722222,485.376090277778,482.30187456446,570.758232638889,16.9825409114402,19.8850990416667
2020-01-27,341.106404181185,578.823291666667,606.680729166667,483.255409722222,483.221336805556,573.695767361111,16.7762821001742,20.0251131666667
2020-01-28,311.885607638889,480.021111111111,506.373472222222,401.680395833333,401.68896875,478.350090277778,14.303096,16.65689975
2020-01-29,252.824114583333,355.907625,381.116197916667,302.044121527778,306.387111111111,361.506895833333,11.0486174583333,12.4688153333333
2020-01-30,432.641197916667,611.83784375,651.108756944444,520.137520833333,520.791076388889,618.245927083333,18.8601384166667,21.3970094583333
2020-01-31,413.742309027778,573.881055555556,606.596170138889,489.428045138889,485.754111111111,580.683767361111,17.76216225,20.03886325
2020-02-01,433.592666666667,612.713048611111,640.423,526.001659722222,518.328798611111,621.863701388889,18.885422,21.3496525
2020-02-02,335.789532871972,450.912024221453,471.828259515571,377.188342560554,373.739065743945,452.458629757785,13.9438467404844,15.5991435155709
2020-02-03,295.396611111111,477.604503472222,506.667527777778,407.061888888889,403.972763888889,475.526451388889,14.0987499166667,16.6960070416667
2020-02-04,216.727795138889,335.245194444444,353.819541666667,278.529854166667,274.817916666667,335.064927083333,9.91932766666667,11.6111350833333
2020-02-05,326.05987804878,517.864857638889,544.498506944444,429.052451388889,424.280805555556,514.90890625,15.182995078252,17.8969897916667
2020-02-06,100.795236111111,152.189614583333,161.831121527778,128.9760625,126.172875,150.772947916667,4.53289270833333,5.31596158333333
2020-02-07,88.9747708333333,130.152503472222,137.738711805556,112.546940972222,110.711628472222,130.607208333333,3.96352329166667,4.565257875
2020-02-08,91.37578125,132.819072916667,142.269791666667,123.150552083333,114.2114375,134.558729166667,4.081751375,4.778873
2020-02-09,42.4886388888889,63.4464895833333,67.9000833333333,59.4370208333333,54.8624201388889,64.5571979166667,1.94289908333333,2.289403125
2020-02-10,278.369211805556,418.456927083333,439.879885416667,364.433607638889,353.556850694444,416.975447916667,12.586818125,14.6732450416667
2020-02-11,387.305013888889,522.303586805556,548.638857638889,457.423777777778,445.293322916667,520.364059027778,16.23554875,18.3403946666667
2020-02-12,139.050229166667,212.889958333333,225.110427083333,186.274138888889,181.069861111111,214.529892361111,6.41579979166667,7.49129429166667
2020-02-13,163.007364583333,248.991256944444,264.004774305556,213.619395833333,208.667194444444,246.965003472222,7.42367475,8.719385125
2020-02-14,357.894721254355,549.874572916667,573.649947916667,458.236493055556,456.980322916667,543.864291666667,16.3048720300523,18.9811321666667
2020-02-15,313.534493055556,490.299059027778,514.313204861111,390.398802083333,397.924777777778,489.291086805556,14.4090042916667,16.7401327916667
2020-02-16,188.278902777778,300.386555555556,314.371857638889,253.449097222222,240.621194444444,300.251277777778,8.7498165,10.418490125
2020-02-17,134.826017361111,221.602868055556,234.44115625,185.917302083333,176.273538194444,222.009951388889,6.39731408333333,7.70353591666667
2020-02-18,324.307404844291,526.747778546713,544.133387543253,426.829851211073,404.942415224913,521.441546712803,15.0082964013841,17.9725322076125
2020-02-19,285.849657342657,628.793940972222,659.9019375,515.206673611111,468.307301754386,621.870166666667,16.5123255091645,21.646830625
2020-02-20,484.033666666667,611.076659722222,636.02696875,523.06415625,490.804809027778,604.254850174216,18.9491199104239,21.2420134166667
2020-02-21,365.218645833333,429.932277777778,450.85921875,367.253802083333,354.679329861111,427.959326388889,13.774287625,14.9765435833333
2020-02-22,148.859697916667,176.389190972222,186.691454861111,153.169319444444,148.207645833333,177.258746527778,5.69191308333333,6.19499958333333
2020-02-23,191.064402777778,226.483697916667,238.805413194444,196.381923611111,189.065069444444,227.399552083333,7.29034829166667,7.94005241666667
2020-02-24,453.719166666667,539.71875,565.30846875,454.03278125,431.867392361111,533.789930555556,17.032517875,18.70872
2020-02-25,427.397722222222,552.132302083333,570.74678125,471.895569444444,445.787857638889,543.894253472222,17.004958,19.1372958333333
2020-02-26,311.504715277778,388.330097222222,404.641569444444,330.512819444444,317.264149305556,386.990694444444,12.1891147083333,13.4818138333333
2020-02-27,486.9546875,573.148520833333,598.955628472222,488.774763888889,455.694246527778,566.547597222222,18.110358375,19.9305469583333
2020-02-28,475.859357638889,569.756961805556,594.758920138889,485.674517361111,462.02078125,562.174465277778,18.00065525,19.8022847916667
2020-02-29,439.131618055556,516.375222222222,539.254038194444,436.353197916667,413.231854166667,508.040840277778,16.32485175,17.9037895
2020-03-01,500.937909722222,581.85334375,603.692131944444,499.032489583333,471.287722222222,572.56196875,18.5374512083333,20.2149355833333
2020-03-02,462.900979166667,547.301583333333,564.159107638889,459.661746527778,440.593694444444,540.053815972222,17.322581875,18.85346925
2020-03-03,75.2249340277778,92.1780138888889,97.7645104166667,78.3939027777778,76.3312638888889,92.6813541666667,2.930850625,3.220037125
2020-03-04,92.7994305555556,111.848885416667,119.808086805556,96.80375,95.6322534722222,113.611420138889,3.62451725,3.94152866666667
2020-03-05,88.2166493055555,105.852809027778,113.222020833333,92.1524270833333,88.8248125,107.496569444444,3.414456375,3.73472708333333
